sys/kern/kern_mutex.c	99c434f43b3bd2034201cab04b3a45811d87f87c6da48dbcf2143e9d70cc5e4a	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/kern/kern_mutex.c
sys/kern/kern_rwlock.c	dfa8ccb3012e82baeb090435d3f17a83fbad8976f07e5b2c1c7350cef5462db4	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/kern/kern_rwlock.c
sys/kern/kern_timeout.c	a9fbaa03b6ba4744a23a7e16e50508ac2097e213e1511c4752429c4bc07bf3b8	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/kern/kern_timeout.c
sys/kern/subr_evcnt.c	5911afbde456fc6a74f4b76f45a3518f9b688e3ac00e4ddc0a3c2631aaeda875	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/kern/subr_evcnt.c
sys/kern/subr_hash.c	512e3d54e51aae7d79d43783cbddbb1da86ee05b223f4c9fe635cbfeb0eaa415	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/kern/subr_hash.c
sys/kern/subr_once.c	46bbd2bb7994657a74206921f8c12326ba64f418f8e0d9eb7d8d4d61cd5fa40d	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/kern/subr_once.c
sys/kern/subr_pool.c	11cdf1b812563cd2570b00086811e1d0b063ed84e1515c7dc4d88df7798fafa2	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/kern/subr_pool.c
sys/kern/subr_pserialize.c	6c61a6d379fd946c870db8531cffb54ec8528ac5cb96b39c038b217ff845db65	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/kern/subr_pserialize.c
sys/kern/subr_psref.c	fb9eed4583a4f833a9d325745516617a2c851488aa4ec9522f783a813a6d8ee1	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/kern/subr_psref.c
sys/kern/uipc_mbuf.c	e9d98a913c02747fa882b9b2b2e7caf34d770fa4c74275c34fd848614e525082	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/kern/uipc_mbuf.c
sys/kern/uipc_socket2.c	91ffe26847efc823cf759312bcf1bd9c0af5024d384ce98db31b52a22ef88814	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/kern/uipc_socket2.c
sys/kern/uipc_socket.c	6dfb20b296cbefcbf523be45e3bbb006371a64b60433fc123d17cc9955ae6638	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/kern/uipc_socket.c
sys/lib/libkern/libkern.h	d8d0f471011764ff47b59d56b38216d4f4d7a4729bf7d405aa7afd10d796f366	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/lib/libkern/libkern.h
sys/lib/libkern/strlist.h	f5b6e18b19c813c23bc15e7b91f96a20a98a0445735b6638bfdc7d2bf16ac71e	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/lib/libkern/strlist.h
sys/net80211/ieee80211_crypto.h	9e5a097f2eb6e2af194e8f3da42e497512077b1415d79aac2e7cd27c1c16423e	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net80211/ieee80211_crypto.h
sys/net80211/_ieee80211.h	879d607f87adbb72313911572bed181cff4e7af5f5f0da91a9d4af23fd4e3df2	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net80211/_ieee80211.h
sys/net80211/ieee80211.h	c1e81f8ec528417c69d9555da78a18331d626f2a1e8d416af061d881cdfc56af	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net80211/ieee80211.h
sys/net80211/ieee80211_ioctl.h	54dd4c0e162c7afc7ea82c3db9658aea601ccd4dc470f0140e266b5167cbc746	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net80211/ieee80211_ioctl.h
sys/net/bpf.h	d08bea05efaebd948ce89025576af3c2e85f815e51e96f5c210fb3ef25642081	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/bpf.h
sys/net/bpfjit.h	fe869b3738cad6740f2c5c03a6a1736980d8526c10d30bf2bf6617f5c3350fa1	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/bpfjit.h
sys/net/bpf_stub.c	6178acd11ca05ec5de7f51f9bec02561e86f83687977183703f4a7b2db4aadc2	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/bpf_stub.c
sys/net/dlt.h	940fe383394ba266f8f5a3b6be5cbe2f311967cdcd8e5eb03253718f03ad46dc	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/dlt.h
sys/net/ethertypes.h	1f4f815f601c70200a6e729f86be842ad5233790756515e048a5dc165e8d3195	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/ethertypes.h
sys/net/if_arp.h	6985ff1ea1bd1c09b11cd44b21e219a1b35850009d770497a3bbc9ec5b1c351a	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/if_arp.h
sys/net/if.c	fce6e23091268e51d119f522385ab473195ed4b55b93bc9970d03cdec8c875c5	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/if.c
sys/net/if_dl.h	224843dd55ff33402e552e42076e16d1f6715a337d10ad4039580aee4a4bc08e	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/if_dl.h
sys/net/if_ether.h	beb33c569a4cc2a2147044c99e2214ff9c11c29a48a9f18df2d3609002be62e1	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/if_ether.h
sys/net/if_gre.h	4a2fa820cd7445541d6e9ae8ad9d76788dd29bbdd7c436cd347652ad6b951dfd	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/if_gre.h
sys/net/if.h	167ec851ca9a230fffb2a49097a10723fe9351c55231faaf0fde2d6b03cedbdf	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/if.h
sys/net/if_llatbl.c	dcc5205961d363cf611699fa7cc37da189ce8766b44c43d97dc81a9e27cd193f	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/if_llatbl.c
sys/net/if_llatbl.h	2e22b65bb46e6c992b55007b61e17413088d818ba96636c79df51d52c4c388c4	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/if_llatbl.h
sys/net/if_loop.c	6e94b9e5fc40746d4f70905e9352de36657f98823fdf6e1ab400d4faf46042c4	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/if_loop.c
sys/net/if_media.h	8d8769deaf5ff56beb5a3298ec34accf26348687052961ea791dea22ca96c53a	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/if_media.h
sys/net/if_module.h	dcc9187ff96e4523ddc6ff7d2ce1b507b18c4c752876993b751350a5915ad70f	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/if_module.h
sys/net/if_stats.c	1b934c33a5f9a6ec6c7e6e91bc1c013412c383dcf6d1b47127f3f1d720d5454d	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/if_stats.c
sys/net/if_stats.h	d25cc0a8758a0e1c3ac35b8b0d3bfe9f555b633958ffa2a3aeb2dc365782b624	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/if_stats.h
sys/net/if_types.h	904e2ae07d2b0e6849d57d77b464b05e79e182ea7040c8cd075ced6e774c97e9	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/net/if_types.h
sys/netinet6/in6.h	efbc57398becbebaaa91c79732b72840c112368033f5901cdef0d8290bf3423e	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet6/in6.h
sys/netinet6/in6_pcb.h	330f911ce7ae11fa8453960d8ed687eae965a750d6cdc6260aefaff9e982ff58	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet6/in6_pcb.h
sys/netinet6/in6_var.h	5f7317813ba2e0b22f4d9a697a1847a19805751c989c29e1677e6baf9f84b5a9	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet6/in6_var.h
sys/netinet6/ip6_var.h	f275a539657d01a0f40cf9b7f515f13f81e3660ae89955c80d3cd9b78bc0c58a	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet6/ip6_var.h
sys/netinet/cpu_in_cksum.c	8369400b1f7a7a981583827eee56a7de98c5747dd813159e1d2d676661050d40	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/cpu_in_cksum.c
sys/netinet/icmp6.h	82a2b37e917d3777ed565af6549b814fdae4414ad939211f16933d8867c2e217	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/icmp6.h
sys/netinet/icmp_private.h	04713f0210b5b38199b5856349de91df3a1551710c58678679073cdb62832ddc	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/icmp_private.h
sys/netinet/icmp_var.h	5f3494b52cd2c3ff5d4892f55ea54f38b18dd462899e175dd2af64fca1c4aaff	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/icmp_var.h
sys/netinet/if_arp.c	628c5488b9089bfa1b04610c288a5a8210260f406cb3415a24a7021af977f27c	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/if_arp.c
sys/netinet/if_inarp.h	5259447bb7c081db26092b1f331eacb094c42a0caa59383485f3471bad251b1f	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/if_inarp.h
sys/netinet/igmp.h	52039f84c109532b551ba2b8f3dff6877a05ed9066a8aa57bb1bdf066f832f39	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/igmp.h
